cap_factor,year,month,hh,mm,day
0.742296,2001,4,16,0,1
0.344161,2001,4,17,0,1
0.0115038,2001,4,18,0,1
0,2001,4,19,0,1
0,2001,4,20,0,1
0,2001,4,21,0,1
0,2001,4,22,0,1
0,2001,4,23,0,1
0,2001,4,0,0,2
0,2001,4,1,0,2
0,2001,4,2,0,2
0,2001,4,3,0,2
0,2001,4,4,0,2
0,2001,4,5,0,2
0,2001,4,6,0,2
0.0350928,2001,4,7,0,2
0.164426,2001,4,8,0,2
0.484704,2001,4,9,0,2
0.48418,2001,4,10,0,2
0.900561,2001,4,11,0,2
0.820834,2001,4,12,0,2
0.637943,2001,4,13,0,2
0.529378,2001,4,14,0,2
0.591057,2001,4,15,0,2
0.132331,2001,4,16,0,2
0.109723,2001,4,17,0,2
0,2001,4,18,0,2
0,2001,4,19,0,2
0,2001,4,20,0,2
0,2001,4,21,0,2
0,2001,4,22,0,2
0,2001,4,23,0,2
0,2001,4,0,0,3
0,2001,4,1,0,3
0,2001,4,2,0,3
0,2001,4,3,0,3
0,2001,4,4,0,3
0,2001,4,5,0,3
0,2001,4,6,0,3
0.433576,2001,4,7,0,3
0.953747,2001,4,8,0,3
1,2001,4,9,0,3
1,2001,4,10,0,3
1,2001,4,11,0,3
0.539635,2001,4,12,0,3
1,2001,4,13,0,3
0.603883,2001,4,14,0,3
0.955857,2001,4,15,0,3
0.609175,2001,4,16,0,3
0.343036,2001,4,17,0,3
0.0103608,2001,4,18,0,3
0,2001,4,19,0,3
0,2001,4,20,0,3
0,2001,4,21,0,3
0,2001,4,22,0,3
0,2001,4,23,0,3
0,2001,4,0,0,4
0,2001,4,1,0,4
0,2001,4,2,0,4
0,2001,4,3,0,4
0,2001,4,4,0,4
0,2001,4,5,0,4
0,2001,4,6,0,4
0.15112,2001,4,7,0,4
0.965544,2001,4,8,0,4
1,2001,4,9,0,4
0.752717,2001,4,10,0,4
1,2001,4,11,0,4
1,2001,4,12,0,4
1,2001,4,13,0,4
1,2001,4,14,0,4
1,2001,4,15,0,4
0.983575,2001,4,16,0,4
0.553774,2001,4,17,0,4
0.0360977,2001,4,18,0,4
0,2001,4,19,0,4
0,2001,4,20,0,4
0,2001,4,21,0,4
0,2001,4,22,0,4
0,2001,4,23,0,4
0,2001,4,0,0,5
0,2001,4,1,0,5
0,2001,4,2,0,5
0,2001,4,3,0,5
0,2001,4,4,0,5
0,2001,4,5,0,5
0.0069753,2001,4,6,0,5
0.462257,2001,4,7,0,5
0.97104,2001,4,8,0,5
1,2001,4,9,0,5
1,2001,4,10,0,5
1,2001,4,11,0,5
1,2001,4,12,0,5
1,2001,4,13,0,5
0.793691,2001,4,14,0,5
0.647427,2001,4,15,0,5
0.531454,2001,4,16,0,5
0.444437,2001,4,17,0,5
0.0207621,2001,4,18,0,5
0,2001,4,19,0,5
0,2001,4,20,0,5
0,2001,4,21,0,5
0,2001,4,22,0,5
0,2001,4,23,0,5
0,2001,4,0,0,6
0,2001,4,1,0,6
0,2001,4,2,0,6
0,2001,4,3,0,6
0,2001,4,4,0,6
0,2001,4,5,0,6
0.0079528,2001,4,6,0,6
0.0421146,2001,4,7,0,6
0.141002,2001,4,8,0,6
0.171445,2001,4,9,0,6
0.299124,2001,4,10,0,6
0.403727,2001,4,11,0,6
0.149407,2001,4,12,0,6
0.252108,2001,4,13,0,6
0.378672,2001,4,14,0,6
0.230783,2001,4,15,0,6
0.101586,2001,4,16,0,6
0.0245818,2001,4,17,0,6
0.0115844,2001,4,18,0,6
0,2001,4,19,0,6
0,2001,4,20,0,6
0,2001,4,21,0,6
0,2001,4,22,0,6
0,2001,4,23,0,6
0,2001,4,0,0,7
0,2001,4,1,0,7
0,2001,4,2,0,7
0,2001,4,3,0,7
0,2001,4,4,0,7
0,2001,4,5,0,7
0.0028466,2001,4,6,0,7
0.237482,2001,4,7,0,7
0.9663,2001,4,8,0,7
1,2001,4,9,0,7
0.633443,2001,4,10,0,7
0.855074,2001,4,11,0,7
0.810952,2001,4,12,0,7
0.971918,2001,4,13,0,7
0.938393,2001,4,14,0,7
0.598056,2001,4,15,0,7
0.847725,2001,4,16,0,7
0.276296,2001,4,17,0,7
0.0383663,2001,4,18,0,7
0,2001,4,19,0,7
0,2001,4,20,0,7
0,2001,4,21,0,7
0,2001,4,22,0,7
0,2001,4,23,0,7
0,2001,4,0,0,8
0,2001,4,1,0,8
0,2001,4,2,0,8
0,2001,4,3,0,8
0,2001,4,4,0,8
0,2001,4,5,0,8
0.0015619,2001,4,6,0,8
0.188172,2001,4,7,0,8
0.38575,2001,4,8,0,8
0.268714,2001,4,9,0,8
0.714292,2001,4,10,0,8
0.567375,2001,4,11,0,8
0.855081,2001,4,12,0,8
0.789898,2001,4,13,0,8
0.573743,2001,4,14,0,8
0.37595,2001,4,15,0,8
0.506152,2001,4,16,0,8
0.265957,2001,4,17,0,8
0.0415979,2001,4,18,0,8
0,2001,4,19,0,8
0,2001,4,20,0,8
0,2001,4,21,0,8
0,2001,4,22,0,8
0,2001,4,23,0,8
0,2001,4,0,0,9
0,2001,4,1,0,9
0,2001,4,2,0,9
0,2001,4,3,0,9
0,2001,4,4,0,9
0,2001,4,5,0,9
0.0151485,2001,4,6,0,9
0.509089,2001,4,7,0,9
1,2001,4,8,0,9
1,2001,4,9,0,9
1,2001,4,10,0,9
1,2001,4,11,0,9
1,2001,4,12,0,9
1,2001,4,13,0,9
1,2001,4,14,0,9
1,2001,4,15,0,9
1,2001,4,16,0,9
0.582848,2001,4,17,0,9
0.0437736,2001,4,18,0,9
0,2001,4,19,0,9
0,2001,4,20,0,9
0,2001,4,21,0,9
0,2001,4,22,0,9
0,2001,4,23,0,9
0,2001,4,0,0,10
0,2001,4,1,0,10
0,2001,4,2,0,10
0,2001,4,3,0,10
0,2001,4,4,0,10
0,2001,4,5,0,10
0.0178,2001,4,6,0,10
0.0466185,2001,4,7,0,10
0.0127826,2001,4,8,0,10
0.250849,2001,4,9,0,10
0.479975,2001,4,10,0,10
0.612041,2001,4,11,0,10
0.889462,2001,4,12,0,10
0.576296,2001,4,13,0,10
1,2001,4,14,0,10
1,2001,4,15,0,10
1,2001,4,16,0,10
0.584353,2001,4,17,0,10
0.044507,2001,4,18,0,10
0,2001,4,19,0,10
0,2001,4,20,0,10
0,2001,4,21,0,10
0,2001,4,22,0,10
0,2001,4,23,0,10
0,2001,4,0,0,11
0,2001,4,1,0,11
0,2001,4,2,0,11
0,2001,4,3,0,11
0,2001,4,4,0,11
0,2001,4,5,0,11
0.020636,2001,4,6,0,11
0.528708,2001,4,7,0,11
1,2001,4,8,0,11
1,2001,4,9,0,11
1,2001,4,10,0,11
0.675833,2001,4,11,0,11
1,2001,4,12,0,11
1,2001,4,13,0,11
1,2001,4,14,0,11
1,2001,4,15,0,11
1,2001,4,16,0,11
0.596902,2001,4,17,0,11
0.0511184,2001,4,18,0,11
0,2001,4,19,0,11
0,2001,4,20,0,11
0,2001,4,21,0,11
0,2001,4,22,0,11
0,2001,4,23,0,11
0,2001,4,0,0,12
0,2001,4,1,0,12
0,2001,4,2,0,12
0,2001,4,3,0,12
0,2001,4,4,0,12
0,2001,4,5,0,12
0.0220753,2001,4,6,0,12
0.5295,2001,4,7,0,12
1,2001,4,8,0,12
1,2001,4,9,0,12
1,2001,4,10,0,12
1,2001,4,11,0,12
1,2001,4,12,0,12
1,2001,4,13,0,12
0.665596,2001,4,14,0,12
1,2001,4,15,0,12
1,2001,4,16,0,12
0.591616,2001,4,17,0,12
0.0153521,2001,4,18,0,12
0,2001,4,19,0,12
0,2001,4,20,0,12
0,2001,4,21,0,12
0,2001,4,22,0,12
0,2001,4,23,0,12
0,2001,4,0,0,13
0,2001,4,1,0,13
0,2001,4,2,0,13
0,2001,4,3,0,13
0,2001,4,4,0,13
0,2001,4,5,0,13
0.0250906,2001,4,6,0,13
0.536026,2001,4,7,0,13
1,2001,4,8,0,13
1,2001,4,9,0,13
1,2001,4,10,0,13
1,2001,4,11,0,13
1,2001,4,12,0,13
1,2001,4,13,0,13
1,2001,4,14,0,13
0.397835,2001,4,15,0,13
1,2001,4,16,0,13
0.596123,2001,4,17,0,13
0.0522054,2001,4,18,0,13
0,2001,4,19,0,13
0,2001,4,20,0,13
0,2001,4,21,0,13
0,2001,4,22,0,13
0,2001,4,23,0,13
0,2001,4,0,0,14
0,2001,4,1,0,14
0,2001,4,2,0,14
0,2001,4,3,0,14
0,2001,4,4,0,14
0,2001,4,5,0,14
0.0290078,2001,4,6,0,14
0.558958,2001,4,7,0,14
1,2001,4,8,0,14
1,2001,4,9,0,14
1,2001,4,10,0,14
1,2001,4,11,0,14
1,2001,4,12,0,14
1,2001,4,13,0,14
0.422279,2001,4,14,0,14
0.476703,2001,4,15,0,14
0.662223,2001,4,16,0,14
0.606734,2001,4,17,0,14
0.0550695,2001,4,18,0,14
0,2001,4,19,0,14
0,2001,4,20,0,14
0,2001,4,21,0,14
0,2001,4,22,0,14
0,2001,4,23,0,14
0,2001,4,0,0,15
0,2001,4,1,0,15
0,2001,4,2,0,15
0,2001,4,3,0,15
0,2001,4,4,0,15
0,2001,4,5,0,15
0.0156057,2001,4,6,0,15
0.562592,2001,4,7,0,15
1,2001,4,8,0,15
1,2001,4,9,0,15
0.975617,2001,4,10,0,15
1,2001,4,11,0,15
0.986314,2001,4,12,0,15
1,2001,4,13,0,15
1,2001,4,14,0,15
1,2001,4,15,0,15
0.837553,2001,4,16,0,15
0.474214,2001,4,17,0,15
0.0445205,2001,4,18,0,15
0,2001,4,19,0,15
0,2001,4,20,0,15
0,2001,4,21,0,15
0,2001,4,22,0,15
0,2001,4,23,0,15
0,2001,4,0,0,16
0,2001,4,1,0,16
0,2001,4,2,0,16
0,2001,4,3,0,16
0,2001,4,4,0,16
0,2001,4,5,0,16
0.0117009,2001,4,6,0,16
0.255736,2001,4,7,0,16
1,2001,4,8,0,16
1,2001,4,9,0,16
1,2001,4,10,0,16
0.515362,2001,4,11,0,16
0.490631,2001,4,12,0,16
0.63594,2001,4,13,0,16
0.435479,2001,4,14,0,16
0.446175,2001,4,15,0,16
1,2001,4,16,0,16
0.482406,2001,4,17,0,16
0.0516585,2001,4,18,0,16
0,2001,4,19,0,16
0,2001,4,20,0,16
0,2001,4,21,0,16
0,2001,4,22,0,16
0,2001,4,23,0,16
0,2001,4,0,0,17
0,2001,4,1,0,17
0,2001,4,2,0,17
0,2001,4,3,0,17
0,2001,4,4,0,17
0,2001,4,5,0,17
0.0168926,2001,4,6,0,17
0.508865,2001,4,7,0,17
0.571269,2001,4,8,0,17
0.400072,2001,4,9,0,17
0.899667,2001,4,10,0,17
0.877062,2001,4,11,0,17
0.489687,2001,4,12,0,17
0.74837,2001,4,13,0,17
0.65955,2001,4,14,0,17
1,2001,4,15,0,17
0.297618,2001,4,16,0,17
0.179538,2001,4,17,0,17
0.0583147,2001,4,18,0,17
0,2001,4,19,0,17
0,2001,4,20,0,17
0,2001,4,21,0,17
0,2001,4,22,0,17
0,2001,4,23,0,17
0,2001,4,0,0,18
0,2001,4,1,0,18
0,2001,4,2,0,18
0,2001,4,3,0,18
0,2001,4,4,0,18
0,2001,4,5,0,18
0.0414178,2001,4,6,0,18
0.57128,2001,4,7,0,18
1,2001,4,8,0,18
1,2001,4,9,0,18
1,2001,4,10,0,18
1,2001,4,11,0,18
0.492356,2001,4,12,0,18
0.574835,2001,4,13,0,18
1,2001,4,14,0,18
1,2001,4,15,0,18
0.998039,2001,4,16,0,18
0.605834,2001,4,17,0,18
0.0588617,2001,4,18,0,18
0,2001,4,19,0,18
0,2001,4,20,0,18
0,2001,4,21,0,18
0,2001,4,22,0,18
0,2001,4,23,0,18
0,2001,4,0,0,19
0,2001,4,1,0,19
0,2001,4,2,0,19
0,2001,4,3,0,19
0,2001,4,4,0,19
0,2001,4,5,0,19
0.0488438,2001,4,6,0,19
0.578042,2001,4,7,0,19
1,2001,4,8,0,19
0.589115,2001,4,9,0,19
1,2001,4,10,0,19
1,2001,4,11,0,19
0.618764,2001,4,12,0,19
0.565152,2001,4,13,0,19
0.732867,2001,4,14,0,19
0.333618,2001,4,15,0,19
0.498055,2001,4,16,0,19
0.612598,2001,4,17,0,19
0.0599885,2001,4,18,0,19
0,2001,4,19,0,19
0,2001,4,20,0,19
0,2001,4,21,0,19
0,2001,4,22,0,19
0,2001,4,23,0,19
0,2001,4,0,0,20
0,2001,4,1,0,20
0,2001,4,2,0,20
0,2001,4,3,0,20
0,2001,4,4,0,20
0,2001,4,5,0,20
0.0519925,2001,4,6,0,20
0.146738,2001,4,7,0,20
1,2001,4,8,0,20
1,2001,4,9,0,20
0.611139,2001,4,10,0,20
0.337275,2001,4,11,0,20
1,2001,4,12,0,20
0.478515,2001,4,13,0,20
0.253888,2001,4,14,0,20
0.158714,2001,4,15,0,20
0.367532,2001,4,16,0,20
0.0558465,2001,4,17,0,20
0.0103215,2001,4,18,0,20
0,2001,4,19,0,20
0,2001,4,20,0,20
0,2001,4,21,0,20
0,2001,4,22,0,20
0,2001,4,23,0,20
0,2001,4,0,0,21
0,2001,4,1,0,21
0,2001,4,2,0,21
0,2001,4,3,0,21
0,2001,4,4,0,21
0,2001,4,5,0,21
0.0560836,2001,4,6,0,21
0.602819,2001,4,7,0,21
1,2001,4,8,0,21
0.444893,2001,4,9,0,21
1,2001,4,10,0,21
0.580942,2001,4,11,0,21
0.53874,2001,4,12,0,21
0.972253,2001,4,13,0,21
0.859835,2001,4,14,0,21
1,2001,4,15,0,21
1,2001,4,16,0,21
0.603352,2001,4,17,0,21
0.0627749,2001,4,18,0,21
0,2001,4,19,0,21
0,2001,4,20,0,21
0,2001,4,21,0,21
0,2001,4,22,0,21
0,2001,4,23,0,21
0,2001,4,0,0,22
0,2001,4,1,0,22
0,2001,4,2,0,22
0,2001,4,3,0,22
0,2001,4,4,0,22
0,2001,4,5,0,22
0.0570793,2001,4,6,0,22
0.589175,2001,4,7,0,22
1,2001,4,8,0,22
1,2001,4,9,0,22
1,2001,4,10,0,22
0.816478,2001,4,11,0,22
0.861293,2001,4,12,0,22
1,2001,4,13,0,22
0.704386,2001,4,14,0,22
0.583114,2001,4,15,0,22
0.110763,2001,4,16,0,22
0.602319,2001,4,17,0,22
0.0683546,2001,4,18,0,22
0,2001,4,19,0,22
0,2001,4,20,0,22
0,2001,4,21,0,22
0,2001,4,22,0,22
0,2001,4,23,0,22
0,2001,4,0,0,23
0,2001,4,1,0,23
0,2001,4,2,0,23
0,2001,4,3,0,23
0,2001,4,4,0,23
0,2001,4,5,0,23
0.060252,2001,4,6,0,23
0.599859,2001,4,7,0,23
1,2001,4,8,0,23
1,2001,4,9,0,23
1,2001,4,10,0,23
1,2001,4,11,0,23
1,2001,4,12,0,23
1,2001,4,13,0,23
1,2001,4,14,0,23
1,2001,4,15,0,23
0.993087,2001,4,16,0,23
0.59821,2001,4,17,0,23
0.0695613,2001,4,18,0,23
0,2001,4,19,0,23
0,2001,4,20,0,23
0,2001,4,21,0,23
0,2001,4,22,0,23
0,2001,4,23,0,23
0,2001,4,0,0,24
0,2001,4,1,0,24
0,2001,4,2,0,24
0,2001,4,3,0,24
0,2001,4,4,0,24
0,2001,4,5,0,24
0.0674908,2001,4,6,0,24
0.604096,2001,4,7,0,24
1,2001,4,8,0,24
1,2001,4,9,0,24
1,2001,4,10,0,24
1,2001,4,11,0,24
1,2001,4,12,0,24
1,2001,4,13,0,24
1,2001,4,14,0,24
1,2001,4,15,0,24
0.996879,2001,4,16,0,24
0.60039,2001,4,17,0,24
0.0708137,2001,4,18,0,24
0,2001,4,19,0,24
0,2001,4,20,0,24
0,2001,4,21,0,24
0,2001,4,22,0,24
0,2001,4,23,0,24
0,2001,4,0,0,25
0,2001,4,1,0,25
0,2001,4,2,0,25
0,2001,4,3,0,25
0,2001,4,4,0,25
0,2001,4,5,0,25
0.0699632,2001,4,6,0,25
0.597566,2001,4,7,0,25
0.231292,2001,4,8,0,25
0.335377,2001,4,9,0,25
0.523753,2001,4,10,0,25
0.680513,2001,4,11,0,25
0.495848,2001,4,12,0,25
0.891315,2001,4,13,0,25
0.874642,2001,4,14,0,25
0.997852,2001,4,15,0,25
0.574814,2001,4,16,0,25
0.458715,2001,4,17,0,25
0.0581808,2001,4,18,0,25
0,2001,4,19,0,25
0,2001,4,20,0,25
0,2001,4,21,0,25
0,2001,4,22,0,25
0,2001,4,23,0,25
0,2001,4,0,0,26
0,2001,4,1,0,26
0,2001,4,2,0,26
0,2001,4,3,0,26
0,2001,4,4,0,26
0,2001,4,5,0,26
0.0614028,2001,4,6,0,26
0.490597,2001,4,7,0,26
0.567199,2001,4,8,0,26
0.93652,2001,4,9,0,26
0.911842,2001,4,10,0,26
0.92571,2001,4,11,0,26
1,2001,4,12,0,26
0.998973,2001,4,13,0,26
0.888766,2001,4,14,0,26
0.799038,2001,4,15,0,26
0.655512,2001,4,16,0,26
0.26554,2001,4,17,0,26
0.0521976,2001,4,18,0,26
0,2001,4,19,0,26
0,2001,4,20,0,26
0,2001,4,21,0,26
0,2001,4,22,0,26
0,2001,4,23,0,26
0,2001,4,0,0,27
0,2001,4,1,0,27
0,2001,4,2,0,27
0,2001,4,3,0,27
0,2001,4,4,0,27
0,2001,4,5,0,27
0.0766911,2001,4,6,0,27
0.630131,2001,4,7,0,27
1,2001,4,8,0,27
1,2001,4,9,0,27
0.598706,2001,4,10,0,27
0.47964,2001,4,11,0,27
0.822343,2001,4,12,0,27
1,2001,4,13,0,27
0.613082,2001,4,14,0,27
0.648091,2001,4,15,0,27
0.483276,2001,4,16,0,27
0.603003,2001,4,17,0,27
0.0765672,2001,4,18,0,27
0,2001,4,19,0,27
0,2001,4,20,0,27
0,2001,4,21,0,27
0,2001,4,22,0,27
0,2001,4,23,0,27
0,2001,4,0,0,28
0,2001,4,1,0,28
0,2001,4,2,0,28
0,2001,4,3,0,28
0,2001,4,4,0,28
0,2001,4,5,0,28
0.0702757,2001,4,6,0,28
0.636668,2001,4,7,0,28
0.795029,2001,4,8,0,28
0.939596,2001,4,9,0,28
1,2001,4,10,0,28
1,2001,4,11,0,28
0.961736,2001,4,12,0,28
0.765482,2001,4,13,0,28
1,2001,4,14,0,28
0.847947,2001,4,15,0,28
0.702936,2001,4,16,0,28
0.546359,2001,4,17,0,28
0.0683493,2001,4,18,0,28
0,2001,4,19,0,28
0,2001,4,20,0,28
0,2001,4,21,0,28
0,2001,4,22,0,28
0,2001,4,23,0,28
0,2001,4,0,0,29
0,2001,4,1,0,29
0,2001,4,2,0,29
0,2001,4,3,0,29
0,2001,4,4,0,29
0,2001,4,5,0,29
0.0880356,2001,4,6,0,29
0.0673713,2001,4,7,0,29
0.12595,2001,4,8,0,29
0.428137,2001,4,9,0,29
0.674857,2001,4,10,0,29
0.639445,2001,4,11,0,29
0.767643,2001,4,12,0,29
0.871026,2001,4,13,0,29
0.678328,2001,4,14,0,29
0.258571,2001,4,15,0,29
0.142833,2001,4,16,0,29
0.178419,2001,4,17,0,29
0.0191472,2001,4,18,0,29
0,2001,4,19,0,29
0,2001,4,20,0,29
0,2001,4,21,0,29
0,2001,4,22,0,29
0,2001,4,23,0,29
0,2001,4,0,0,30
0,2001,4,1,0,30
0,2001,4,2,0,30
0,2001,4,3,0,30
0,2001,4,4,0,30
0,2001,4,5,0,30
0.0153241,2001,4,6,0,30
0.152274,2001,4,7,0,30
0.501836,2001,4,8,0,30
0.804395,2001,4,9,0,30
0.884239,2001,4,10,0,30
0.891984,2001,4,11,0,30
0.856148,2001,4,12,0,30
0.766214,2001,4,13,0,30
0.626775,2001,4,14,0,30
0.754345,2001,4,15,0,30
0.50809,2001,4,16,0,30
0.600038,2001,4,17,0,30
0.0734021,2001,4,18,0,30
0,2001,4,19,0,30
0,2001,4,20,0,30
0,2001,4,21,0,30
0,2001,4,22,0,30
0,2001,4,23,0,30
0,2001,5,0,0,1
0,2001,5,1,0,1
0,2001,5,2,0,1
0,2001,5,3,0,1
0,2001,5,4,0,1
0,2001,5,5,0,1
0.0928662,2001,5,6,0,1
0.642322,2001,5,7,0,1
0.995424,2001,5,8,0,1
1,2001,5,9,0,1
0.393668,2001,5,10,0,1
0.25885,2001,5,11,0,1
0.900412,2001,5,12,0,1
1,2001,5,13,0,1
0.688952,2001,5,14,0,1
1,2001,5,15,0,1
0.981465,2001,5,16,0,1
0.13587,2001,5,17,0,1
0.0881498,2001,5,18,0,1
0,2001,5,19,0,1
0,2001,5,20,0,1
0,2001,5,21,0,1
0,2001,5,22,0,1
0,2001,5,23,0,1
0,2001,5,0,0,2
0,2001,5,1,0,2
0,2001,5,2,0,2
0,2001,5,3,0,2
0,2001,5,4,0,2
0,2001,5,5,0,2
0.0972102,2001,5,6,0,2
0.653413,2001,5,7,0,2
1,2001,5,8,0,2
1,2001,5,9,0,2
1,2001,5,10,0,2
1,2001,5,11,0,2
1,2001,5,12,0,2
1,2001,5,13,0,2
1,2001,5,14,0,2
1,2001,5,15,0,2
1,2001,5,16,0,2
0.644091,2001,5,17,0,2
0.0906992,2001,5,18,0,2
0,2001,5,19,0,2
0,2001,5,20,0,2
0,2001,5,21,0,2
0,2001,5,22,0,2
0,2001,5,23,0,2
0,2001,5,0,0,3
0,2001,5,1,0,3
0,2001,5,2,0,3
0,2001,5,3,0,3
0,2001,5,4,0,3
0,2001,5,5,0,3
0.0998631,2001,5,6,0,3
0.341524,2001,5,7,0,3
0.657924,2001,5,8,0,3
1,2001,5,9,0,3
0.632084,2001,5,10,0,3
0.878773,2001,5,11,0,3
0.45787,2001,5,12,0,3
0.742617,2001,5,13,0,3
1,2001,5,14,0,3
0.612373,2001,5,15,0,3
1,2001,5,16,0,3
0.647131,2001,5,17,0,3
0.093692,2001,5,18,0,3
0,2001,5,19,0,3
0,2001,5,20,0,3
0,2001,5,21,0,3
0,2001,5,22,0,3
0,2001,5,23,0,3
0,2001,5,0,0,4
0,2001,5,1,0,4
0,2001,5,2,0,4
0,2001,5,3,0,4
0,2001,5,4,0,4
0,2001,5,5,0,4
0.10364,2001,5,6,0,4
0.671942,2001,5,7,0,4
0.650253,2001,5,8,0,4
0.702534,2001,5,9,0,4
0.612976,2001,5,10,0,4
1,2001,5,11,0,4
1,2001,5,12,0,4
1,2001,5,13,0,4
1,2001,5,14,0,4
1,2001,5,15,0,4
0.995441,2001,5,16,0,4
0.644459,2001,5,17,0,4
0.0950633,2001,5,18,0,4
0,2001,5,19,0,4
0,2001,5,20,0,4
0,2001,5,21,0,4
0,2001,5,22,0,4
0,2001,5,23,0,4
0,2001,5,0,0,5
0,2001,5,1,0,5
0,2001,5,2,0,5
0,2001,5,3,0,5
0,2001,5,4,0,5
0,2001,5,5,0,5
0.113555,2001,5,6,0,5
0.250183,2001,5,7,0,5
1,2001,5,8,0,5
1,2001,5,9,0,5
0.542644,2001,5,10,0,5
0.806986,2001,5,11,0,5
0.620323,2001,5,12,0,5
0.884846,2001,5,13,0,5
0.219864,2001,5,14,0,5
0.570278,2001,5,15,0,5
0.210893,2001,5,16,0,5
0.182342,2001,5,17,0,5
0.0562299,2001,5,18,0,5
0,2001,5,19,0,5
0,2001,5,20,0,5
0,2001,5,21,0,5
0,2001,5,22,0,5
0,2001,5,23,0,5
0,2001,5,0,0,6
0,2001,5,1,0,6
0,2001,5,2,0,6
0,2001,5,3,0,6
0,2001,5,4,0,6
0,2001,5,5,0,6
0.118598,2001,5,6,0,6
0.695056,2001,5,7,0,6
1,2001,5,8,0,6
0.509199,2001,5,9,0,6
0.65577,2001,5,10,0,6
0.580449,2001,5,11,0,6
0.639181,2001,5,12,0,6
1,2001,5,13,0,6
1,2001,5,14,0,6
1,2001,5,15,0,6
1,2001,5,16,0,6
0.658475,2001,5,17,0,6
0.100626,2001,5,18,0,6
0,2001,5,19,0,6
0,2001,5,20,0,6
0,2001,5,21,0,6
0,2001,5,22,0,6
0,2001,5,23,0,6
0,2001,5,0,0,7
0,2001,5,1,0,7
0,2001,5,2,0,7
0,2001,5,3,0,7
0,2001,5,4,0,7
0,2001,5,5,0,7
0.11941,2001,5,6,0,7
0.692246,2001,5,7,0,7
1,2001,5,8,0,7
1,2001,5,9,0,7
0.516176,2001,5,10,0,7
0.875996,2001,5,11,0,7
0.92657,2001,5,12,0,7
1,2001,5,13,0,7
1,2001,5,14,0,7
1,2001,5,15,0,7
1,2001,5,16,0,7
0.674475,2001,5,17,0,7
0.104252,2001,5,18,0,7
0,2001,5,19,0,7
0,2001,5,20,0,7
0,2001,5,21,0,7
0,2001,5,22,0,7
0,2001,5,23,0,7
0,2001,5,0,0,8
0,2001,5,1,0,8
0,2001,5,2,0,8
0,2001,5,3,0,8
0,2001,5,4,0,8
0,2001,5,5,0,8
0.127589,2001,5,6,0,8
0.708185,2001,5,7,0,8
1,2001,5,8,0,8
1,2001,5,9,0,8
0.563077,2001,5,10,0,8
0.513927,2001,5,11,0,8
1,2001,5,12,0,8
1,2001,5,13,0,8
1,2001,5,14,0,8
1,2001,5,15,0,8
1,2001,5,16,0,8
0.0877085,2001,5,17,0,8
0.105206,2001,5,18,0,8
0,2001,5,19,0,8
0,2001,5,20,0,8
0,2001,5,21,0,8
0,2001,5,22,0,8
0,2001,5,23,0,8
0,2001,5,0,0,9
0,2001,5,1,0,9
0,2001,5,2,0,9
0,2001,5,3,0,9
0,2001,5,4,0,9
0,2001,5,5,0,9
0.128219,2001,5,6,0,9
0.401587,2001,5,7,0,9
0.406377,2001,5,8,0,9
1,2001,5,9,0,9
1,2001,5,10,0,9
1,2001,5,11,0,9
1,2001,5,12,0,9
0.743779,2001,5,13,0,9
1,2001,5,14,0,9
0.506629,2001,5,15,0,9
0.323012,2001,5,16,0,9
0.679659,2001,5,17,0,9
0.106343,2001,5,18,0,9
0,2001,5,19,0,9
0,2001,5,20,0,9
0,2001,5,21,0,9
0,2001,5,22,0,9
0,2001,5,23,0,9
0,2001,5,0,0,10
0,2001,5,1,0,10
0,2001,5,2,0,10
0,2001,5,3,0,10
0,2001,5,4,0,10
0,2001,5,5,0,10
0.129716,2001,5,6,0,10
0.713317,2001,5,7,0,10
1,2001,5,8,0,10
0.199031,2001,5,9,0,10
0.730005,2001,5,10,0,10
0.588124,2001,5,11,0,10
1,2001,5,12,0,10
1,2001,5,13,0,10
1,2001,5,14,0,10
1,2001,5,15,0,10
1,2001,5,16,0,10
0.685363,2001,5,17,0,10
0.118943,2001,5,18,0,10
0,2001,5,19,0,10
0,2001,5,20,0,10
0,2001,5,21,0,10
0,2001,5,22,0,10
0,2001,5,23,0,10
0,2001,5,0,0,11
0,2001,5,1,0,11
0,2001,5,2,0,11
0,2001,5,3,0,11
0,2001,5,4,0,11
0,2001,5,5,0,11
0.132003,2001,5,6,0,11
0.719948,2001,5,7,0,11
1,2001,5,8,0,11
0.320022,2001,5,9,0,11
0.543912,2001,5,10,0,11
0.329323,2001,5,11,0,11
0.791291,2001,5,12,0,11
1,2001,5,13,0,11
0.5931,2001,5,14,0,11
0.676903,2001,5,15,0,11
0.131111,2001,5,16,0,11
0.103196,2001,5,17,0,11
0.0291675,2001,5,18,0,11
0,2001,5,19,0,11
0,2001,5,20,0,11
0,2001,5,21,0,11
0,2001,5,22,0,11
0,2001,5,23,0,11
0,2001,5,0,0,12
0,2001,5,1,0,12
0,2001,5,2,0,12
0,2001,5,3,0,12
0,2001,5,4,0,12
0,2001,5,5,0,12
0.149023,2001,5,6,0,12
0.737314,2001,5,7,0,12
0.0708919,2001,5,8,0,12
1,2001,5,9,0,12
1,2001,5,10,0,12
1,2001,5,11,0,12
1,2001,5,12,0,12
1,2001,5,13,0,12
1,2001,5,14,0,12
0.484167,2001,5,15,0,12
0.525124,2001,5,16,0,12
0.702014,2001,5,17,0,12
0.12261,2001,5,18,0,12
